trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5648,False,"{'a': 0.001, 'e': 0.0035280851699030567}",25,10,29.929835877465656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5649,False,"{'a': 0.001, 'e': 0.0035245588481878734}",20,11,18.159201335271455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5650,False,"{'a': 0.001, 'e': 0.0035210360510318285}",20,13,11.102325074345593,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5651,False,"{'a': 0.001, 'e': 0.0035175167749121284}",30,20,18.692637662925815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5652,False,"{'a': 0.001, 'e': 0.0035140010163094994}",25,13,19.18731591419202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5653,False,"{'a': 0.001, 'e': 0.0035104887717081765}",20,8,23.440638783779146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5654,False,"{'a': 0.001, 'e': 0.003506980037595918}",30,24,7.999773190637525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5655,False,"{'a': 0.001, 'e': 0.0035034748104639923}",20,10,20.284355517458522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5656,False,"{'a': 0.001, 'e': 0.0034999730868071656}",20,3,29.976684858356094,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5657,False,"{'a': 0.001, 'e': 0.0034964748631237208}",20,10,19.487802327012126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5658,False,"{'a': 0.001, 'e': 0.0034929801359154275}",20,13,15.108306742426949,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5659,False,"{'a': 0.001, 'e': 0.0034894889016875608}",35,23,22.821415459577764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5660,False,"{'a': 0.001, 'e': 0.00348600115694889}",25,14,24.246781187365148,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5661,False,"{'a': 0.001, 'e': 0.003482516898211663}",25,15,17.144324108550297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5662,False,"{'a': 0.001, 'e': 0.003479036121991625}",20,6,25.344414283449826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5663,False,"{'a': 0.001, 'e': 0.003475558824808002}",20,4,26.339224685611175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5664,False,"{'a': 0.001, 'e': 0.00347208500318349}",20,11,18.324340162842645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5665,False,"{'a': 0.001, 'e': 0.003468614653644274}",25,8,28.21294659853155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5666,False,"{'a': 0.001, 'e': 0.003465147772719998}",20,8,21.15560897780072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5667,False,"{'a': 0.001, 'e': 0.0034616843569437827}",20,16,6.702548579647941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5668,False,"{'a': 0.001, 'e': 0.0034582244028522158}",25,15,14.262026770815215,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5669,False,"{'a': 0.001, 'e': 0.003454767906985337}",20,13,10.48370225166093,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5670,False,"{'a': 0.001, 'e': 0.0034513148658866536}",20,10,18.16153032856428,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5671,False,"{'a': 0.001, 'e': 0.0034478652761031265}",20,11,13.378603832310395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5672,False,"{'a': 0.001, 'e': 0.0034444191341851597}",25,12,22.727123323789684,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5673,False,"{'a': 0.001, 'e': 0.003440976436686617}",20,14,13.062675740866204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5674,False,"{'a': 0.001, 'e': 0.003437537180164795}",20,8,23.324565227843703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5675,False,"{'a': 0.001, 'e': 0.0034341013611804395}",25,19,10.552011230376243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5676,False,"{'a': 0.001, 'e': 0.0034306689762977345}",25,8,26.810593670782627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5677,False,"{'a': 0.001, 'e': 0.003427240022084288}",20,6,19.472255250590923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5678,False,"{'a': 0.001, 'e': 0.0034238144951111503}",25,16,14.103449180002464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5679,False,"{'a': 0.001, 'e': 0.0034203923919527953}",20,14,10.80389772473536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5680,False,"{'a': 0.001, 'e': 0.003416973709187114}",20,16,6.467610411068307,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5681,False,"{'a': 0.001, 'e': 0.0034135584433954303}",25,10,30.708997975756088,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5682,False,"{'a': 0.001, 'e': 0.0034101465911624716}",30,13,28.818716300102132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5683,False,"{'a': 0.001, 'e': 0.003406738149076388}",20,13,14.041116145483553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5684,False,"{'a': 0.001, 'e': 0.00340333311372874}",25,16,16.574413609019032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5685,False,"{'a': 0.001, 'e': 0.0033999314817144866}",35,20,29.034189504018073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5686,False,"{'a': 0.001, 'e': 0.003396533249631998}",25,18,13.357544399485656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5687,False,"{'a': 0.001, 'e': 0.0033931384140830456}",20,6,25.779581034309043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5688,False,"{'a': 0.001, 'e': 0.0033897469716727864}",20,13,11.511457211836376,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5689,False,"{'a': 0.001, 'e': 0.003386358919009785}",25,17,12.2769580781796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5690,False,"{'a': 0.001, 'e': 0.0033829742527059815}",25,8,27.613449951082092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5691,False,"{'a': 0.001, 'e': 0.0033795929693767124}",25,7,33.68877904089615,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5692,False,"{'a': 0.001, 'e': 0.003376215065640698}",20,8,22.827226015960704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5693,False,"{'a': 0.001, 'e': 0.0033728405381200266}",25,10,26.689467606091473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5694,False,"{'a': 0.001, 'e': 0.003369469383440175}",20,8,23.808011203518486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5695,False,"{'a': 0.001, 'e': 0.0033661015982299905}",25,13,26.354237438430964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5696,False,"{'a': 0.001, 'e': 0.003362737179121682}",20,5,20.672647103015095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5697,False,"{'a': 0.001, 'e': 0.003359376122750836}",20,11,21.49153094426607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5698,False,"{'a': 0.001, 'e': 0.003356018425756389}",20,9,18.60237835627514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5699,False,"{'a': 0.001, 'e': 0.0033526640847806478}",20,10,18.073072914879575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5700,False,"{'a': 0.001, 'e': 0.0033493130964692736}",20,10,17.74959583815869,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5701,False,"{'a': 0.001, 'e': 0.003345965457471272}",25,16,16.7070324281585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5702,False,"{'a': 0.001, 'e': 0.003342621164439007}",20,14,13.720828949365046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5703,False,"{'a': 0.001, 'e': 0.003339280214028188}",20,6,28.531540612699327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5704,False,"{'a': 0.001, 'e': 0.003335942602897858}",25,10,28.47588782788903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5705,False,"{'a': 0.001, 'e': 0.0033326083277104117}",20,14,13.339669389314771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5706,False,"{'a': 0.001, 'e': 0.0033292773851315684}",30,22,15.010082309692379,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5707,False,"{'a': 0.001, 'e': 0.0033259497718303873}",25,11,25.764791834599865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5708,False,"{'a': 0.001, 'e': 0.0033226254844792584}",20,0,28.825719458006024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5709,False,"{'a': 0.001, 'e': 0.003319304519753888}",25,15,15.686838418799454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5710,False,"{'a': 0.001, 'e': 0.0033159868743333136}",25,15,20.560341297638978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5711,False,"{'a': 0.001, 'e': 0.0033126725448998926}",20,9,18.84563569794631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5712,False,"{'a': 0.001, 'e': 0.00330936152813929}",20,12,16.437248919394353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5713,False,"{'a': 0.001, 'e': 0.0033060538207404944}",35,8,50.31920421093194,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5714,False,"{'a': 0.001, 'e': 0.0033027494193957918}",25,7,28.941438371182205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5715,False,"{'a': 0.001, 'e': 0.003299448320800784}",20,2,28.199381497552753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5716,False,"{'a': 0.001, 'e': 0.003296150521654375}",20,9,19.6086095511987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5717,False,"{'a': 0.001, 'e': 0.0032928560186587593}",25,17,16.534689921139957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5718,False,"{'a': 0.001, 'e': 0.0032895648085194363}",30,15,25.62901928729343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5719,False,"{'a': 0.001, 'e': 0.0032862768879451994}",20,13,13.490793911043237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5720,False,"{'a': 0.001, 'e': 0.003282992253648121}",25,15,20.499638916784733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5721,False,"{'a': 0.001, 'e': 0.003279710902343573}",30,20,18.510276278160482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5722,False,"{'a': 0.001, 'e': 0.0032764328307501975}",25,18,14.624982591894378,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5723,False,"{'a': 0.001, 'e': 0.003273158035589926}",20,16,6.943789318864144,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5724,False,"{'a': 0.001, 'e': 0.0032698865135879656}",30,7,40.7017278901294,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5725,False,"{'a': 0.001, 'e': 0.0032666182614727885}",20,11,18.47862260626752,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5726,False,"{'a': 0.001, 'e': 0.0032633532759761452}",30,17,23.137288885211852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5727,False,"{'a': 0.001, 'e': 0.0032600915538330525}",30,19,18.162993218065868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5728,False,"{'a': 0.001, 'e': 0.0032568330917817825}",20,12,13.048578018091918,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5729,False,"{'a': 0.001, 'e': 0.0032535778865638784}",20,14,11.387377389130412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5730,False,"{'a': 0.001, 'e': 0.0032503259349241295}",20,0,36.00209872939725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5731,False,"{'a': 0.001, 'e': 0.0032470772336105863}",20,10,16.12514044769012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5732,False,"{'a': 0.001, 'e': 0.00324383177937455}",30,10,37.04146745286404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5733,False,"{'a': 0.001, 'e': 0.0032405895689705607}",25,20,13.072934807895113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5734,False,"{'a': 0.001, 'e': 0.00323735059915641}",30,16,27.66760193293669,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5735,False,"{'a': 0.001, 'e': 0.0032341148666931315}",20,8,23.30261543798339,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5736,False,"{'a': 0.001, 'e': 0.003230882368344986}",20,13,11.401312908961454,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5737,False,"{'a': 0.001, 'e': 0.0032276531008794815}",20,14,11.608072838624777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5738,False,"{'a': 0.001, 'e': 0.0032244270610673437}",20,6,23.845423255439727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5739,False,"{'a': 0.001, 'e': 0.0032212042456825356}",25,4,33.28012769031726,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5740,False,"{'a': 0.001, 'e': 0.003217984651502244}",30,16,25.652326861368483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5741,False,"{'a': 0.001, 'e': 0.00321476827530687}",20,8,17.438023555722566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5742,False,"{'a': 0.001, 'e': 0.003211555113880039}",20,14,14.495767288879044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5743,False,"{'a': 0.001, 'e': 0.0032083451640085923}",20,6,28.389820775349342,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5744,False,"{'a': 0.001, 'e': 0.003205138422482574}",20,9,21.158310579993874,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5745,False,"{'a': 0.001, 'e': 0.0032019348860952484}",35,25,17.083240620646556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5746,False,"{'a': 0.001, 'e': 0.0031987345516430728}",30,18,17.816381801412806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5747,False,"{'a': 0.001, 'e': 0.003195537415925715}",25,11,28.69923652746579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5748,False,"{'a': 0.001, 'e': 0.0031923434757460427}",25,14,21.22397542278584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5749,False,"{'a': 0.001, 'e': 0.003189152727910109}",25,3,29.51119681868667,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5750,False,"{'a': 0.001, 'e': 0.0031859651692271694}",20,0,31.240490249083688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5751,False,"{'a': 0.001, 'e': 0.003182780796509667}",20,10,17.7508609708844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5752,False,"{'a': 0.001, 'e': 0.003179599606573224}",25,15,18.024747543685432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5753,False,"{'a': 0.001, 'e': 0.0031764215962366547}",20,11,17.10315946411105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5754,False,"{'a': 0.001, 'e': 0.0031732467623219436}",25,20,10.392913527013604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5755,False,"{'a': 0.001, 'e': 0.0031700751016542597}",20,12,14.022593936235147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5756,False,"{'a': 0.001, 'e': 0.0031669066110619442}",20,13,15.593013036416712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5757,False,"{'a': 0.001, 'e': 0.003163741287376501}",25,0,34.986776116493886,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5758,False,"{'a': 0.001, 'e': 0.0031605791274326085}",25,17,14.750627205817512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5759,False,"{'a': 0.001, 'e': 0.00315742012806811}",30,21,17.095625648848767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5760,False,"{'a': 0.001, 'e': 0.003154264286124}",20,12,15.107617754180184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5761,False,"{'a': 0.001, 'e': 0.0031511115984444414}",25,11,27.110989385397886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5762,False,"{'a': 0.001, 'e': 0.003147962061876741}",25,12,24.06659693924713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5763,False,"{'a': 0.001, 'e': 0.003144815673271365}",20,12,15.037529961691355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5764,False,"{'a': 0.001, 'e': 0.003141672429481927}",25,16,18.157881160430676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5765,False,"{'a': 0.001, 'e': 0.0031385323273651774}",20,8,20.379593578277643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5766,False,"{'a': 0.001, 'e': 0.0031353953637810197}",20,0,31.529166697992554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5767,False,"{'a': 0.001, 'e': 0.0031322615355924843}",20,13,12.472802188356072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5768,False,"{'a': 0.001, 'e': 0.0031291308396657457}",30,24,10.247028410109586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5769,False,"{'a': 0.001, 'e': 0.0031260032728701098}",20,14,9.432509488568185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5770,False,"{'a': 0.001, 'e': 0.003122878832078005}",20,11,19.381516395216032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5771,False,"{'a': 0.001, 'e': 0.003119757514164992}",25,19,12.4588474428683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5772,False,"{'a': 0.001, 'e': 0.003116639316009756}",30,13,30.02851882320389,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5773,False,"{'a': 0.001, 'e': 0.0031135242344940933}",30,18,21.370143041849815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5774,False,"{'a': 0.001, 'e': 0.0031104122665029273}",20,8,21.67891089984743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5775,False,"{'a': 0.001, 'e': 0.0031073034089242843}",25,0,31.70306796445112,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5776,False,"{'a': 0.001, 'e': 0.0031041976586493087}",20,13,13.948337558875213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5777,False,"{'a': 0.001, 'e': 0.0031010950125722535}",25,14,17.72289914595976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5778,False,"{'a': 0.001, 'e': 0.003097995467590467}",25,18,15.904180882546246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5779,False,"{'a': 0.001, 'e': 0.0030948990206044052}",25,5,36.93379911328878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5780,False,"{'a': 0.001, 'e': 0.0030918056685176254}",25,18,11.169534730893481,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5781,False,"{'a': 0.001, 'e': 0.0030887154082367687}",30,16,27.410074965835214,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5782,False,"{'a': 0.001, 'e': 0.0030856282366715808}",20,11,16.00899839014828,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5783,False,"{'a': 0.001, 'e': 0.0030825441507348838}",35,21,26.860292111794553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5784,False,"{'a': 0.001, 'e': 0.003079463147342594}",25,17,16.574766747020558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5785,False,"{'a': 0.001, 'e': 0.003076385223413711}",20,11,17.432669682311797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5786,False,"{'a': 0.001, 'e': 0.0030733103758703055}",20,11,16.132949084933767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5787,False,"{'a': 0.001, 'e': 0.0030702386016375318}",20,0,30.833188969358883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5788,False,"{'a': 0.001, 'e': 0.0030671698976436185}",20,16,7.214525009315919,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5789,False,"{'a': 0.001, 'e': 0.003064104260819855}",25,7,29.12366423745807,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5790,False,"{'a': 0.001, 'e': 0.0030610416881006112}",20,10,15.13979883245965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5791,False,"{'a': 0.001, 'e': 0.0030579821764233073}",20,13,14.436298535928477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5792,False,"{'a': 0.001, 'e': 0.003054925722728435}",25,10,24.144479185317923,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5793,False,"{'a': 0.001, 'e': 0.0030518723239595425}",30,15,26.036471763091182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5794,False,"{'a': 0.001, 'e': 0.0030488219770632256}",20,8,17.9237555690268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5795,False,"{'a': 0.001, 'e': 0.0030457746789891403}",30,22,12.513907485534187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5796,False,"{'a': 0.001, 'e': 0.0030427304266899898}",30,11,35.81874648641641,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5797,False,"{'a': 0.001, 'e': 0.0030396892171215173}",25,5,37.25409602508683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5798,False,"{'a': 0.001, 'e': 0.0030366510472425176}",20,1,29.76422044910463,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5799,False,"{'a': 0.001, 'e': 0.003033615914014816}",20,3,29.426886319548128,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5800,False,"{'a': 0.001, 'e': 0.003030583814403281}",20,13,12.069412934158365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5801,False,"{'a': 0.001, 'e': 0.0030275547453758153}",30,22,16.04818081952106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5802,False,"{'a': 0.001, 'e': 0.0030245287039033448}",25,11,25.92980623587982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5803,False,"{'a': 0.001, 'e': 0.0030215056869598305}",35,24,22.51151269978315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5804,False,"{'a': 0.001, 'e': 0.003018485691522257}",25,0,34.06475136079253,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
5805,False,"{'a': 0.001, 'e': 0.0030154687145706243}",25,8,26.986906716544496,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5806,False,"{'a': 0.001, 'e': 0.0030124547530879604}",25,11,29.062647873827938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5807,False,"{'a': 0.001, 'e': 0.0030094438040602976}",30,12,17.164075165645148,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
5808,False,"{'a': 0.001, 'e': 0.00300643586447669}",20,8,23.162470133930352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5809,False,"{'a': 0.001, 'e': 0.0030034309313291996}",20,12,13.731326081812288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5810,False,"{'a': 0.001, 'e': 0.0030004290016128884}",25,12,17.39747453783049,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5811,False,"{'a': 0.001, 'e': 0.0029974300723258286}",25,11,22.90379433141094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5812,False,"{'a': 0.001, 'e': 0.002994434140469094}",25,13,22.129990562996525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5813,False,"{'a': 0.001, 'e': 0.0029914412030467466}",20,11,15.850953983845983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5814,False,"{'a': 0.001, 'e': 0.002988451257065854}",20,14,11.813685151852184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5815,False,"{'a': 0.001, 'e': 0.002985464299536465}",25,16,16.280224997538852,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5816,False,"{'a': 0.001, 'e': 0.002982480327471624}",30,23,13.36524508504194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5817,False,"{'a': 0.001, 'e': 0.0029794993378873622}",25,11,22.58497089511365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5818,False,"{'a': 0.001, 'e': 0.0029765213278026836}",25,5,31.35280103398536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5819,False,"{'a': 0.001, 'e': 0.002973546294239581}",20,10,17.853518452553892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5820,False,"{'a': 0.001, 'e': 0.002970574234223023}",20,12,16.67099492608238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5821,False,"{'a': 0.001, 'e': 0.002967605144780944}",20,0,31.386449252299055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5822,False,"{'a': 0.001, 'e': 0.00296463902294426}",30,15,30.445593512685708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5823,False,"{'a': 0.001, 'e': 0.002961675865746843}",30,16,23.411214796458722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5824,False,"{'a': 0.001, 'e': 0.002958715670225539}",30,20,20.262393959240516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5825,False,"{'a': 0.001, 'e': 0.002955758433420154}",25,11,26.228956623874936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5826,False,"{'a': 0.001, 'e': 0.0029528041523734466}",30,8,36.98780848417742,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5827,False,"{'a': 0.001, 'e': 0.0029498528241311372}",30,20,17.926456580974417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5828,False,"{'a': 0.001, 'e': 0.0029469044457419006}",20,0,32.684975464070035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5829,False,"{'a': 0.001, 'e': 0.0029439590142573526}",20,6,30.60153603348963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
